"[H:20][CH:21](C)C(=O)CCC.[OH:10]>>[H:20][OH:10].CCCC(=O)[CH:21]C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][CH:21](CC)C(=O)CC.[OH:10]>>[H:20][OH:10].CC[CH:21]C(=O)CC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][CH:21](C)CC(=O)CC.[OH:10]>>[H:20][OH:10].CCC(=O)C[CH:21]C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][CH2:21]CCC(=O)CC.[OH:10]>>[H:20][OH:10].CCC(=O)CC[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCCC(=O)[CH:10]C.[O:20][O]>>CCCC(=O)[CH:10](C)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC[CH:10]C(=O)CC.[O:20][O]>>CC[CH:10](C(=O)CC)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CCC(=O)C[CH:10]C.[O:20][O]>>CCC(=O)C[CH:10](C)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CCC(=O)CC[CH2:10].[O:20][O]>>CCC(=O)CC[CH2:10][O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][C:21](C)(C)CC(=O)C.[OH:10]>>[H:20][OH:10].C[C:21](C)CC(=O)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C[C:10](C)CC(=O)C.[O:20][O]>>CC(=O)C[C:10](C)(C)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH2:21]C(C)(C)C(=O)C.[OH:10]>>[H:20][OH:10].CC(=O)C(C)(C)[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(=O)C(C)(C)[CH2:10].[O:20][O]>>CC(=O)C(C)(C)[CH2:10][O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH:21]1CCCC(=O)C1.[OH:10]>>[H:20][OH:10].C1C[CH:21]CC(=O)C1 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C1C[CH:10]CC(=O)C1.[O:20][O]>>C1C[CH:10](CC(=O)C1)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:20]1=[CH:21]CC2CC1C2(C)C.[OH:10]>>CC1(C2C[CH:21][C:20](C1C2)(C)[OH:10])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1(C2C[CH:10]C(C1C2)(C)O)C.[O:20][O]>>CC1(C2CC1C([CH:10](C2)[O:20][O])(C)O)C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:21]1=[CH:20]CC2CC1C2(C)C.[OH:10]>>C[C:21]1C2CC(C2(C)C)C[CH:20]1[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:10]1C2CC(C2(C)C)CC1O.[O:20][O]>>CC1(C2CC1[C:10](C(C2)O)(C)[O:20][O])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:1][C:2]1[CH:3]2[CH2:4][CH:5]([C:9]2([CH3:10])[CH3:11])[CH2:6][CH:7]1[OH:8]>>[CH3:1][C:2]1=[CH:3][CH2:4][CH:5]([CH2:6][CH:7]1[OH:8])[C:9]([CH3:10])[CH3:11] 2-2,3;9,3-2,3;9,3-9",Room Temperature,Propagation,retroaddition
"CC1=CCC(CC1O)[C:10](C)C.[O:20][O]>>CC1=CCC(CC1O)[C:10](C)(C)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:20]1=[CH:21]CC2CC1C2(C)C.[N+](=O)([O-])[O:10]>>CC1(C2C[CH:21][C:20](C1C2)(C)[O:10][N+](=O)[O-])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1(C2C[CH:10]C(C1C2)(C)O[N+](=O)[O-])C.[O:20][O]>>CC1(C2CC1C([CH:10](C2)[O:20][O])(C)O[N+](=O)[O-])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:21]1=[CH:20]CC2CC1C2(C)C.[N+](=O)([O-])[O:10]>>C[C:21]1C2CC(C2(C)C)C[CH:20]1[O:10][N+](=O)[O-] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:10]1C2CC(C2(C)C)CC1O[N+](=O)[O-].[O:20][O]>>CC1(C2CC1[C:10](C(C2)O[N+](=O)[O-])(C)[O:20][O])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC1(C2CC[C:21](=[CH2:20])C1C2)C.[N+](=O)([O-])[O:10]>>CC1(C2CC[C:21](C1C2)[CH2:20][O:10][N+](=O)[O-])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1(C2CC[C:20](=[CH2:21])C1C2)C.[N+](=O)([O-])[O:10]>>CC1(C2CC[C:20](C1C2)([CH2:21])[O:10][N+](=O)[O-])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1(C2CC[C:20](=[CH2:21])C1C2)C.[OH:10]>>CC1(C2CC[C:20](C1C2)([CH2:21])[OH:10])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1(C2CC[C:21](=[CH2:20])C1C2)C.[OH:10]>>CC1(C2CC[C:21](C1C2)[CH2:20][OH:10])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1(C2CC[C:10](C1C2)CO)C.[O:20][O]>>CC1(C2CC[C:10](C1C2)(CO)[O:20][O])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC1(C2CCC(C1C2)([CH2:10])O)C.[O:20][O]>>CC1(C2CCC(C1C2)([CH2:10][O:20][O])O)C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC1(C2CCC(C1C2)([CH2:10])O[N+](=O)[O-])C.[O:20][O]>>CC1(C2CCC(C1C2)([CH2:10][O:20][O])O[N+](=O)[O-])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC1(C2CC[C:10](C1C2)CO[N+](=O)[O-])C.[O:20][O]>>CC1(C2CC[C:10](C1C2)(CO[N+](=O)[O-])[O:20][O])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:21]1(C2CC[C:10]([CH:20]1C2)CO)C>>C[C:21](C1CC[C:10](=[CH:20]C1)CO)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"C[C:10](C)[CH]1CCC(CO)=CC1.[O:20][O]>>OCC2=CCC([C:10](C)([O:20][O])C)CC2 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:1][C:2]1=[CH:3][CH2:4][CH:5]([CH2:9][CH2:10]1)[C:6](=[CH2:8])[CH3:7].[N+:14](=[O:13])([O-:15])[O:16].[O:11][O:12]>>[CH3:1][C:2]1[CH2:10][CH2:9][CH:5]([CH2:4][CH:3]1[O:16][N+:14](=[O:13])[O-:15])[C:6](=[CH2:8])[CH3:7].[O:11][O:12] 2,3-2; 2,3-3,16; 16-16,3",Room Temperature,Propagation,addition
"[CH3:1][C:2]1[CH2:14][CH2:13][CH:9]([CH2:8][CH:3]1[O:4][N+:5](=[O:7])[O-:6])[C:10](=[CH2:12])[CH3:11].[O:15][O:16]>>[CH3:11][C:10](=[CH2:12])[CH:9]1[CH2:13][CH2:14][C:2]([CH:3]([CH2:8]1)[O:4][N+:5](=[O:7])[O-:6])([CH3:1])[O:15][O:16] 2-2,15; 15-15,2",Room Temperature,Termination,recombine
"C[C:21]1=[CH:20]CC(CC1)C(=C)C.[OH:10]>>C[C:21]1CCC(C[CH:20]1[OH:10])C(=C)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:10]1CCC(CC1O)C(=C)C.[O:20][O]>>CC(=C)C1CC[C:10](C(C1)O)(C)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC1=CCC(CC1)[C:20](=[CH2:21])C.[OH:10]>>CC1=CCC(CC1)[C:20](C)([CH2:21])[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC1=CCC(CC1)C(C)([CH2:10])O.[O:20][O]>>CC1=CCC(CC1)C(C)([CH2:10][O:20][O])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:20]1=[CH:21]CC(CC1)C(=C)C.[OH:10]>>CC(=C)C1CC[C:20]([CH:21]C1)(C)[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC(=C)C1CCC([CH:10]C1)(C)O.[O:20][O]>>CC(=C)C1CCC([CH:10](C1)[O:20][O])(C)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:1][O:20].[CH3:3][C:4]1=[CH:5][CH2:6][CH:7](/[C:11]([CH3:12])=[C:10]([H])\[H])[CH2:8][CH2:9]1.[O:13][O:14]>>[H:1][O:20][C:10]([H])([H])[C:11]([CH:7]2[CH2:8][CH2:9][C:4]([CH3:3])=[CH:5][CH2:6]2)[CH3:12].[O:13][O:14] 10,11-11;10,11-10,20;20-10,20",Room Temperature,Propagation,addition
"CC1=CCC(CC1)[C:10](C)CO.[O:20][O]>>CC1=CCC(CC1)[C:10](C)(CO)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C/[C:21]/1=[CH:20]\CCC(=C)[C@@H]2CC([C@H]2CC1)(C)C.[N+](=O)([O-])[O:10]>>C[C:21]1CC[C@H]2[C@@H](CC2(C)C)C(=C)CC[CH:20]1[O:10][N+](=O)[O-] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:10]1CCC2C(CC2(C)C)C(=C)CCC1O[N+](=O)[O-].[O:20][O]>>CC1(CC2C1CC[C:10](C(CCC2=C)O[N+](=O)[O-])(C)[O:20][O])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C/[C:21]/1=[CH:20]\CCC(=C)[C@@H]2CC([C@H]2CC1)(C)C.[OH:10]>>C[C:21]1CC[C@H]2[C@@H](CC2(C)C)C(=C)CC[CH:20]1[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:10]1CCC2C(CC2(C)C)C(=C)CCC1O.[O:20][O]>>CC1(CC2C1CC[C:10](C(CCC2=C)O)(C)[O:20][O])C 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C/[C:20]/1=[CH:21]/CCC(=C)C2CC(C2CC1)(C)C.[OH:10]>>CC1(CC2C1CC[C:20]([CH:21]CCC2=C)(C)[OH:10])C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:17][O:16].[CH3:1][C:2]1=[CH:3][CH2:4][CH2:5][C:6](=[CH2:15])[CH:7]2[CH2:8][C:9]([CH:11]2[CH2:12][CH2:13]1)([CH3:10])[CH3:14]>>[H:17][O:16][CH2:15][C:6]1[CH2:5][CH2:4][CH:3]=[C:2]([CH2:13][CH2:12][CH:11]2[CH:7]1[CH2:8][C:9]2([CH3:10])[CH3:14])[CH3:1] 16-15,16; 15,6-15,16; 15,6-6",Room Temperature,Propagation,addition
"[H:9][O:8][CH2:7][C:6]1[CH2:5][CH2:4][CH:3]=[C:2]([CH2:16][CH2:15][CH:14]2[CH:10]1[CH2:11][C:12]2([CH3:13])[CH3:17])[CH3:1].[O:18][O:19]>>[H:9][O:8][CH2:7][C:6]1([CH2:5][CH2:4][CH:3]=[C:2]([CH2:16][CH2:15][CH:14]2[CH:10]1[CH2:11][C:12]2([CH3:13])[CH3:17])[CH3:1])[O:18][O:19] 6-6,18; 18-6,18",Room Temperature,Termination,recombine
"[H:20][O:21]C=O.[OH:10]>>[H:20][OH:10].C(=O)[O:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][C:21](=O)[O:22].[O:10][O]>>[H:20][O:10][O].[C:21](=O)=[O:22] 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"[H:20][O:21]C(=O)C.[OH:10]>>[H:20][OH:10].CC(=O)[O:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[CH3:21][C:20](=O)[O:10]>>[CH3:21].[C:20](=O)=[O:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"[H:20][O:21]C(=O)CC.[OH:10]>>[H:20][OH:10].CCC(=O)[O:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C[CH2:21][C:20](=O)[O:10]>>C[CH2:21].[C:20](=O)=[O:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"[H:20][CH2:21]OCOC.[N+](=O)([O-])[O:10]>>[H:20][O:10][N+](=O)[O-].COCO[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"COCO[CH2:10].[O:20][O]>>COCO[CH2:10][O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH2:21]OCOC.[OH:10]>>[H:20][OH:10].COCO[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][CH:21](OC)OC.[OH:10]>>[H:20][OH:10].CO[CH:21]OC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CO[CH:20]OC.[O:10][O]>>CO[CH:20](OC)[O:10][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH2:21]OC(=O)OC.[OH:10]>>[H:20][OH:10].COC(=O)O[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"COC(=O)O[CH2:10].[O:20][O]>>COC(=O)O[CH2:10][O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH2:21]SC.[N+](=O)([O-])[O:10]>>[H:20][O:10][N+](=O)[O-].CS[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CS[CH2:10].[O:20][O]>>CS[CH2:10][O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH2:21]SC.[OH:10]>>[H:20][OH:10].CS[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:4][O:5].[CH3:1][S:2][CH3:3]>>[H:4][O:5][S:2]([CH3:1])[CH3:3] 2-2,5;5-2,5",Room Temperature,Propagation,addition
"C[S:20](C)O.[O:10][O]>>C[S:20](C)(O)[O:10][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][CH:21]1CO1.[OH:10]>>[H:20][OH:10].C1[CH:21]O1 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C1[CH:10]O1.[O:20][O]>>C1[CH:10](O1)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:20][O:21][O].C(CO)CO[O:10]>>[H:20][O:10]OCCCO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C(CO)CO[O:20].[N:10]=O>>C(CO)CO[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C(CO)C[O:20][O:21]N=O>>C(CO)C[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"C(CO)CO[O:20].[N+](=O)([O-])[O:10]>>C(CO)CO[O:20][O:10][N+](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C(CO)COO[O:20][N+:21](=O)[O-]>>C(CO)COO[O:20].[N+:21](=O)[O-] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"C(CO)C[O:21][O:20][O].[N+](=O)[O-]>>C(CO)C[O:21].[N+](=O)[O-].[O:20][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(CO)O[O:10]>>[H:20][O:10]OC(C)CO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(CO)O[O:20].[N+](=O)([O-])[O:10]>>CC(CO)O[O:20][O:10][N+](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:4][CH:3]([CH2:2][OH:1])[O:5][O:6][O:7][N+:8](=[O:10])[O-:9]>>[CH3:4][CH:3]([CH2:2][OH:1])[O:5][O:6][O:7].[N+:8](=[O:10])[O-:9] 7,8-7; 7,8-8",Room Temperature,Initiation,homolyze
"CC(CO)[O:20][O:21][O]>>CC(CO)[O:20].[O:21][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(CO)O[O:20].[N:10]=O>>CC(CO)O[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(CO)[O:20][O:21]N=O>>CC(CO)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(CO[O:10])O>>[H:20][O:10]OCC(C)O.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(CO[O:20])O.[N:10]=O>>CC(CO[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(C[O:20][O:21]N=O)O>>CC(C[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(CO[O:20])O.[N+](=O)([O-])[O:10]>>CC(CO[O:20][O:10][N+](=O)[O-])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(COO[O:20][N+:21](=O)[O-])O>>CC(COO[O:20])O.[N+:21](=O)[O-] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(C[O:21][O:20][O])O.[N+](=O)[O-]>>CC(C[O:21])O.[N+](=O)[O-].[O:20][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CCC(CO)O[O:10]>>[H:20][O:10]OC(CC)CO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCC(CO)O[O:20].[N:10]=O>>CCC(CO)O[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CCC(CO)[O:20][O:21]N=O>>CCC(CO)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CCC(CO)O[O:20].[N+](=O)([O-])[O:10]>>CCC(CO)O[O:20][O:10][N+](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:9][CH2:8][CH:7]([CH2:10][OH:11])[O:6][O:5][O:4][N+:2](=[O:1])[O-:3]>>[CH3:9][CH2:8][CH:7]([CH2:10][OH:11])[O:6][O:5][O:4].[N+:2](=[O:1])[O-:3] 2,4-2; 2,4-4",Room Temperature,Initiation,homolyze
"CCC(CO)[O:20][O:21][O]>>CCC(CO)[O:20].[O:21][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(CCO)O[O:10]>>[H:20][O:10]OC(C)CCO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(CCO)O[O:20].[N:10]=O>>CC(CCO)O[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(CCO)[O:20][O:21]N=O>>CC(CCO)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(CCO)O[O:20].[N+](=O)([O-])[O:10]>>CC(CCO)O[O:20][O:10][N+](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:7][CH:6]([CH2:8][CH2:9][OH:10])[O:5][O:4][O:3][N+:2](=[O:1])[O-:11]>>[CH3:7][CH:6]([CH2:8][CH2:9][OH:10])[O:5][O:4][O:3].[N+:2](=[O:1])[O-:11] 3,2-3; 3,2-2",Room Temperature,Initiation,homolyze
"CC(CCO)[O:20][O:21][O]>>CC(CCO)[O:20].[O:21][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(C(C)O[O:10])O>>[H:20][O:10]OC(C)C(C)O.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(C(C)O[O:20])O.[N:10]=O>>CC(C(C)O[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(C(C)[O:20][O:21]N=O)O>>CC(C(C)[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(C(C)O[O:20])O.[N+](=O)([O-])[O:10]>>CC(C(C)O[O:20][O:10][N+](=O)[O-])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:9][CH:8]([CH:6]([CH3:7])[O:5][O:4][O:3][N+:2](=[O:1])[O-:11])[OH:10]>>[CH3:9][CH:8]([CH:6]([CH3:7])[O:5][O:4][O:3])[OH:10].[N+:2](=[O:1])[O-:11] 3,2-2; 3,2-3",Room Temperature,Initiation,homolyze
"CC(C(C)[O:20][O:21][O])O>>CC(C(C)[O:20])O.[O:21][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(C)(CO)O[O:10]>>[H:20][O:10]OC(C)(C)CO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(C)(CO)O[O:20].[N:10]=O>>CC(C)(CO)O[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(C)(CO)[O:20][O:21]N=O>>CC(C)(CO)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(C)(CO)O[O:20].[N+](=O)([O-])[O:10]>>CC(C)(CO)O[O:20][O:10][N+](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:7][C:6]([CH3:8])([CH2:9][OH:10])[O:5][O:4][O:3][N+:2](=[O:1])[O-:11]>>[CH3:7][C:6]([CH3:8])([CH2:9][OH:10])[O:5][O:4][O:3].[N+:2](=[O:1])[O-:11] 3,2-2; 3,2-3",Room Temperature,Initiation,homolyze
"CC(C)(CO)[O:20][O:21][O]>>CC(C)(CO)[O:20].[O:21][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(CO)CO[O:10]>>[H:20][O:10]OCC(C)CO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(CO)CO[O:20].[N:10]=O>>CC(CO)CO[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(CO)C[O:20][O:21]N=O>>CC(CO)C[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(CO)CO[O:20].[N+](=O)([O-])[O:10]>>CC(CO)CO[O:20][O:10][N+](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:8][CH:7]([CH2:9][OH:10])[CH2:6][O:5][O:4][O:3][N+:2](=[O:1])[O-:11]>>[CH3:8][CH:7]([CH2:9][OH:10])[CH2:6][O:5][O:4][O:3].[N+:2](=[O:1])[O-:11] 3,2-2; 3,2-3",Room Temperature,Initiation,homolyze
"CC(CO)C[O:21][O:20][O]>>CC(CO)C[O:21].[O:20][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(C)(CO[O:10])O>>[H:20][O:10]OCC(C)(C)O.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(C)(CO[O:20])O.[N:10]=O>>CC(C)(CO[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(C)(C[O:20][O:21]N=O)O>>CC(C)(C[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(C)(CO[O:20])O.[N+](=O)([O-])[O:10]>>CC(C)(CO[O:20][O:10][N+](=O)[O-])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:8][C:7]([CH3:9])([CH2:6][O:5][O:4][O:3][N+:2](=[O:1])[O-:11])[OH:10]>>[CH3:8][C:7]([CH3:9])([CH2:6][O:5][O:4][O:3])[OH:10].[N+:2](=[O:1])[O-:11] 3,2-3; 3,2-2",Room Temperature,Initiation,homolyze
"CC(C)(C[O:21][O:20][O])O>>CC(C)(C[O:21])O.[O:20][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CCC(CCO[O:10])O>>[H:20][O:10]OCCC(CC)O.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCC(CCO[O:20])O.[N:10]=O>>CCC(CCO[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CCC(CC[O:20][O:21]N=O)O>>CCC(CC[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CCC(CCO[O:20])O.[N+](=O)([O-])[O:10]>>CCC(CCO[O:20][O:10][N+](=O)[O-])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CCC(CCOO[O:20][N+:21](=O)[O-])O>>CCC(CCOO[O:20])O.[N+:21](=O)[O-] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CCC(CC[O:21][O:20][O])O.[N+](=O)[O-]>>CCC(CC[O:21])O.[N+](=O)[O-].[O:20][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CCC(C(C)O[O:10])O>>[H:20][O:10]OC(C)C(CC)O.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCC(C(C)O[O:20])O.[N:10]=O>>CCC(C(C)O[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CCC(C(C)[O:20][O:21]N=O)O>>CCC(C(C)[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CCC(C(C)O[O:20])O.[N+](=O)([O-])[O:10]>>CCC(C(C)O[O:20][O:10][N+](=O)[O-])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH3:11][CH2:10][CH:8]([CH:6]([CH3:7])[O:5][O:4][O:3][N+:2](=[O:1])[O-:12])[OH:9]>>[CH3:11][CH2:10][CH:8]([CH:6]([CH3:7])[O:5][O:4][O:3])[OH:9].[N+:2](=[O:1])[O-:12] 2,3-2; 2,3-3",Room Temperature,Initiation,homolyze
"CCC(C(C)[O:20][O:21][O])O>>CCC(C(C)[O:20])O.[O:21][O] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][O:21][O].CC(CO)C(C)O[O:10]>>[H:20][O:10]OC(C)C(C)CO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(CO)C(C)O[O:20].[N:10]=O>>CC(CO)C(C)O[O:20][N:10]=O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(CO)C(C)[O:20][O:21]N=O>>CC(CO)C(C)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
[CH3:7][CH:3]([CH2:2][OH:1])[CH:4]([CH3:5])[O:6].[N:9](=[O:10])[O:8]>>[CH3:7][CH:3]([CH2:2][OH:1])[CH:4]([CH3:5])[O:6].[N+:9](=[O:10])[O-:8] 9-8,Room Temperature,Propagation,ha resonance
"CC(CO)C(C)[O:20].[N+:10](=O)[O-]>>CC(CO)C(C)[O:20][N+:10](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
